Date,Close,High,Low,Open,Volume,SMA_5,EMA_5,SMA_10,EMA_10,SMA_20,EMA_20,SMA_50,EMA_50,RSI_14,MACD,MACD_signal,MACD_hist,BB_middle,BB_upper,BB_lower,BB_width,Close_lag_1,Close_lag_2,Close_lag_3,Close_lag_5,Close_lag_10,rolling_std_5,rolling_max_5,rolling_min_5,rolling_std_10,rolling_max_10,rolling_min_10,rolling_std_20,rolling_max_20,rolling_min_20,rolling_std_50,rolling_max_50,rolling_min_50,volume_change_pct,volume_avg_10,target
2015-03-30,172.6922149658203,174.17258657943634,169.64627294967624,173.93828990992824,17330588,176.5624542236328,175.7189472695498,179.39752349853515,178.13292120195018,182.12715835571288,180.85072852582246,186.8581686401367,184.44659819219538,31.269278090773895,-3.136459063504361,-2.282594826875787,-0.8538642366285742,182.12715835571288,191.7364083473788,172.51790836404695,19.218499983331867,172.89453125,176.64340209960938,179.96624755859375,179.337890625,179.369873046875,3.7568269340118468,180.61587524414065,172.6922149658203,4.125762169222123,185.0250701904297,172.6922149658203,4.804624995832965,191.87310791015625,172.6922149658203,6.623095326159942,199.71160888671875,172.6922149658203,-0.2570563746044163,14671420.7,175.94052124023438
2015-03-31,175.94052124023438,177.41024302959397,174.236488558727,174.236488558727,20235395,175.62738342285155,175.792805259778,178.74041595458985,177.73430302709275,181.71979141235352,180.38308973671883,186.69522186279298,184.11302654702044,39.39821955025718,-3.1331343003711254,-2.452702721574855,-0.6804315787962705,181.71979141235352,191.66400609193585,171.77557673277119,19.88842935916466,172.6922149658203,172.89453125,176.64340209960938,180.61587524414065,182.5115966796875,3.0016572964965316,179.96624755859375,172.6922149658203,4.097868428098887,185.0250701904297,172.6922149658203,4.97210733979116,191.87310791015625,172.6922149658203,6.79074554237124,199.71160888671875,172.6922149658203,0.16761156632423546,14787952.0,178.08114624023438
2015-04-01,178.08114624023438,178.70950135597803,173.19272487103203,175.70615955275932,14588531,175.2503631591797,176.5555855865968,178.0460235595703,177.7973654294821,181.03019332885742,180.16385702276793,186.5518701171875,183.87648222126413,40.32755759549396,-2.9240620865160736,-2.546974594563099,-0.37708749195297475,181.03019332885742,189.86021590757923,172.2001707501356,17.66004515744362,175.94052124023438,172.6922149658203,172.89453125,179.96624755859375,185.0250701904297,2.372987288308149,178.08114624023438,172.6922149658203,3.4520312956558192,182.362548828125,172.6922149658203,4.4150112893608995,189.11471557617188,172.6922149658203,6.896730237093714,199.71160888671875,172.6922149658203,-0.27905874829722865,15319816.6,175.65292358398438
2015-04-06,175.65292358398438,178.4965179161862,174.96066934171316,178.07050983680634,12334096,175.0522674560547,176.25469825239267,177.37506103515625,177.40746691211888,180.35710372924805,179.73424431431235,186.3175665283203,183.55398972568454,40.98467734936569,-2.9206407965411074,-2.6217078349587006,-0.2989329615824068,180.35710372924805,188.6268801123797,172.0873273461164,16.539552766263284,178.08114624023438,175.94052124023438,172.6922149658203,176.64340209960938,182.362548828125,2.2665812664655807,178.08114624023438,172.6922149658203,3.159488541645153,181.9258575439453,172.6922149658203,4.134888191565814,188.4969940185547,172.6922149658203,7.065373166309472,199.71160888671875,172.6922149658203,-0.15453475062019606,15159765.0,177.39956665039062
2015-04-07,177.39956665039062,178.0918209370022,175.95114477522606,175.95114477522606,21275454,175.95327453613282,176.63632105172533,176.92243194580078,177.40603050089555,179.80223236083984,179.51189406060553,186.01851013183594,183.31263980116321,46.72791572443195,-2.7453432928697623,-2.646434926540913,-0.09890836632884925,179.80223236083984,187.21744110928793,172.38702361239174,14.830417496896189,175.65292358398438,178.08114624023438,175.94052124023438,172.89453125,181.9258575439453,2.082335331486431,178.08114624023438,172.6922149658203,2.7301491888122076,180.61587524414065,172.6922149658203,3.7076043742240525,185.23806762695312,172.6922149658203,7.120959770507044,199.71160888671875,172.6922149658203,0.7249301448602314,16246738.7,184.43931579589844
2015-04-08,184.43931579589844,185.2061190174063,177.41021754142855,177.53801570855407,24821205,178.30269470214844,179.23731929978305,177.4325744628906,178.68480964544153,179.7622947692871,179.98117232110963,185.84448638916015,183.35682317350577,52.83439386127747,-2.0151405499771045,-2.5201760512281517,0.5050355012510472,179.7622947692871,187.06193587421438,172.46265366435983,14.59928220985455,177.39956665039062,175.65292358398438,178.08114624023438,172.6922149658203,179.337890625,3.5750521985678487,184.43931579589844,175.65292358398438,3.5769335042752144,184.43931579589844,172.6922149658203,3.6498205524636447,185.0250701904297,172.6922149658203,7.049319253272083,199.71160888671875,172.6922149658203,0.16665924026815127,17403690.9,190.6589813232422
2015-04-09,190.6589813232422,191.48969777779945,182.92697957554887,184.3541016457162,27276420,181.24638671875,183.04453997426944,178.43688507080077,180.861931768678,180.1451675415039,180.9981065117889,185.89283752441406,183.6431823166327,57.469645914862895,-0.9239241646180858,-2.2009256739061387,1.277001509288053,180.1451675415039,188.83170812501956,171.45862695798823,17.37308116703133,184.43931579589844,177.39956665039062,175.65292358398438,175.94052124023438,180.61587524414065,6.22284772120788,190.6589813232422,175.65292358398438,5.475887713381845,190.6589813232422,172.6922149658203,4.343270291757826,190.6589813232422,172.6922149658203,7.074341899228629,199.71160888671875,172.6922149658203,0.09891602764652241,19207489.8,192.6292724609375
2015-04-10,192.6292724609375,193.57713728800425,189.3809837909372,190.62704433606712,25323219,184.15601196289063,186.2394508031588,179.70318756103515,183.00144825817972,180.6606346130371,182.105836602184,185.96717529296876,183.99557800856624,63.86652817450011,0.09872071996215936,-1.7409963951324792,1.8397171150946385,180.6606346130371,190.96367548340967,170.35759374266453,20.60608174074514,190.6589813232422,184.43931579589844,177.39956665039062,178.08114624023438,179.96624755859375,7.617694537580364,192.6292724609375,175.65292358398438,7.0939552240779005,192.6292724609375,172.6922149658203,5.15152043518629,192.6292724609375,172.6922149658203,7.126058734651569,199.71160888671875,172.6922149658203,-0.07160767432089699,20713317.6,196.49526977539065
2015-04-13,196.49526977539065,196.97452708581855,191.4364505090701,193.1511184488768,20177342,188.3244812011719,189.6580571272361,181.6883743286133,185.45487035221805,181.28579864501953,183.47625880915606,186.1096743774414,184.4857619994221,68.00955760611693,1.2072118458436591,-1.1513547469372516,2.3585665927809107,181.28579864501953,193.7339753410992,168.83762194893984,24.89635339215937,192.6292724609375,190.6589813232422,184.43931579589844,175.65292358398438,176.64340209960938,7.5031855352058985,196.49526977539065,177.39956665039062,8.731296705867564,196.49526977539065,172.6922149658203,6.224088348039848,196.49526977539065,172.6922149658203,7.265376448175593,199.71160888671875,172.6922149658203,-0.2032078544200877,20668917.2,196.74024963378903
2015-04-15,196.74024963378903,200.13763630500225,193.23635026862704,196.17577927775173,22231264,192.19261779785157,192.01878796275375,184.07294616699218,187.50675749432185,182.0691177368164,184.73949603054967,186.18124389648438,184.9663301419463,72.83407072293005,2.081472952023688,-0.5047892071450637,2.5862621591687516,182.0691177368164,196.30450436539084,167.83373110824195,28.470773257148892,196.49526977539065,192.6292724609375,190.6589813232422,177.39956665039062,172.89453125,5.0460422466421795,196.74024963378903,184.43931579589844,9.300449959726723,196.74024963378903,172.6922149658203,7.117693314287219,196.74024963378903,172.6922149658203,7.353355429608247,199.71160888671875,172.6922149658203,0.10179348697167345,20559351.4,197.7413330078125
2015-04-16,197.7413330078125,199.79681013463872,195.74975495617224,196.92126643875375,20177302,194.85302124023437,193.92630297777333,186.5778579711914,189.3675894058656,182.9876907348633,185.9777662188604,186.1767706298828,185.46731064649006,72.63522234807043,2.8225733704398692,0.16068330837192285,2.6618900620679464,182.9876907348633,198.7759374410164,167.1994440287102,31.576493412306206,196.74024963378903,196.49526977539065,192.6292724609375,184.43931579589844,172.6922149658203,3.0469651124577797,197.7413330078125,190.6589813232422,9.267885110358483,197.7413330078125,175.65292358398438,7.894123353076545,197.7413330078125,172.6922149658203,7.346105181838516,199.71160888671875,172.6922149658203,-0.09239069807276812,20844022.8,197.42184448242188
2015-04-17,197.42184448242188,201.1387406170167,196.5165790498366,199.16846204683267,23958678,196.20559387207032,195.09148347932287,188.72599029541016,190.83199941978492,183.733203125,187.06767843443768,186.22618743896484,185.936115894958,73.27469746168933,3.3455552589633726,0.7976576984902128,2.5478975604731597,183.733203125,200.78438824288006,166.68201800711992,34.102370235760134,197.7413330078125,196.74024963378903,196.49526977539065,190.6589813232422,175.94052124023438,2.0614075281503443,197.7413330078125,192.6292724609375,9.014418300538082,197.7413330078125,175.65292358398438,8.525592558940039,197.7413330078125,172.6922149658203,7.41432730370514,199.71160888671875,172.6922149658203,0.18740741452945486,21216351.1,188.64610290527344
2015-04-20,188.64610290527344,199.67965652585823,187.12313222242497,199.64770698683893,37628162,195.4089599609375,192.9430232879731,189.78248596191406,190.43456368987373,183.91425476074218,187.21800457451727,186.13076232910157,186.04238989536253,63.97223206073677,3.0171137608093943,1.2415489109540492,1.7755648498553451,183.91425476074218,201.09956618147032,166.72894334001404,34.37062284145628,197.42184448242188,197.7413330078125,196.74024963378903,192.6292724609375,178.08114624023438,3.813800758035966,197.7413330078125,188.64610290527344,8.211573687156152,197.7413330078125,175.65292358398438,8.592655710364067,197.7413330078125,172.6922149658203,7.350313019119725,199.71160888671875,172.6922149658203,0.570544167754164,23520314.2,186.68650817871097
2015-04-21,186.68650817871097,190.74422833923563,185.83450609817635,189.6046519178387,17707007,193.44720764160155,190.8575182515524,190.8858444213867,189.7530990514805,184.13045272827148,187.16738587015476,185.87026031494142,186.067649435886,66.75300142087215,2.5690837910676976,1.507055886976779,1.0620279040909186,184.13045272827148,201.3423438288054,166.91856162773755,34.423782201067866,188.64610290527344,197.42184448242188,197.7413330078125,196.49526977539065,175.65292358398438,5.334768977101392,197.7413330078125,186.68650817871097,6.705188938573685,197.7413330078125,177.39956665039062,8.605945550266966,197.7413330078125,172.6922149658203,7.085202123961082,197.83721923828125,172.6922149658203,-0.5294214211153869,24057605.3,187.3893890380859
2015-04-22,187.3893890380859,188.8804101535762,184.67359296053945,187.84734664074568,14761313,191.57703552246093,189.7014751803969,191.88482666015625,189.32333359449964,184.40362930297852,187.18852902900534,185.6613037109375,186.11948236146247,67.63804714544594,2.244856119327693,1.654615933446962,0.5902401858807311,184.40362930297852,201.64160204124224,167.1656565647148,34.47594547652744,186.68650817871097,188.64610290527344,197.42184448242188,196.74024963378903,177.39956665039062,5.527304090850037,197.7413330078125,186.68650817871097,5.000020947899632,197.7413330078125,184.43931579589844,8.618986369131862,197.7413330078125,172.6922149658203,6.876046667366786,197.7413330078125,172.6922149658203,-0.1663575329246778,23406191.2,186.81430053710935
2015-04-23,186.81430053710935,189.44488387194735,185.11026812132016,188.2627224030284,13337818,189.3916290283203,188.7390836326344,192.12232513427733,188.8671457658832,184.77744979858397,187.15288822025335,185.46257232666017,186.14673013305648,63.944299818569746,1.9193731784924921,1.707567382456068,0.21180579603642413,184.77744979858397,201.8765811202016,167.67831847696635,34.19826264323524,187.3893890380859,186.68650817871097,188.64610290527344,197.7413330078125,184.43931579589844,4.555475699104635,197.42184448242188,186.68650817871097,4.651313233886356,197.7413330078125,186.68650817871097,8.549565660808804,197.7413330078125,172.6922149658203,6.690073501607189,197.7413330078125,172.6922149658203,-0.09643417221760697,22257852.5,187.20835876464844
2015-04-24,187.20835876464844,188.39053453999443,185.0250830661014,186.8036645437024,12709854,187.34893188476562,188.22884200997242,191.77726287841796,188.56554812929505,185.10707397460936,187.15817112924336,185.33051055908203,186.18836262841305,62.25343526212223,1.673926822160439,1.7008392703969424,-0.026912448236503295,185.10707397460936,202.12238571966532,168.0917622295534,34.03062349011191,186.81430053710935,187.3893890380859,186.68650817871097,197.42184448242188,190.6589813232422,0.7792121155439982,188.64610290527344,186.68650817871097,4.893617657111025,197.7413330078125,186.68650817871097,8.507655872527977,197.7413330078125,172.6922149658203,6.586270713160149,197.7413330078125,172.6922149658203,-0.04708146414953329,20801195.9,186.44154357910156
2015-04-27,186.44154357910156,189.04017739917583,185.62147690419397,187.45330750431003,11042925,186.90802001953125,187.6330758663488,191.1584899902344,188.17936548380533,185.43083877563475,187.0899208863727,185.23934539794922,186.19829129314593,65.1601886353101,1.401379014538577,1.6409472192252694,-0.2395682046866925,185.43083877563475,202.27989122701757,168.58178632425194,33.698104902765635,187.20835876464844,186.81430053710935,187.3893890380859,188.64610290527344,192.6292724609375,0.3864487677334374,187.3893890380859,186.44154357910156,5.157977911360896,197.7413330078125,186.44154357910156,8.42452622569141,197.7413330078125,172.6922149658203,6.53756353568686,197.7413330078125,172.6922149658203,-0.13115249002860296,19373166.5,184.2902374267578
2015-04-28,184.2902374267578,187.8686860160505,182.87376493503115,186.31376549529412,14687371,186.4287658691406,186.51879638648515,189.9379867553711,187.47225129161487,185.81318054199218,186.82328436640938,185.16777709960937,186.1234656513268,59.57390243581847,1.0002601102086999,1.5128097974219556,-0.5125496872132558,185.81318054199218,202.16225696204054,169.46410412194382,32.698152840096725,186.44154357910156,187.20835876464844,186.81430053710935,186.68650817871097,196.49526977539065,1.250266582013795,187.3893890380859,184.2902374267578,5.198696615970378,197.7413330078125,184.2902374267578,8.174538210024188,197.7413330078125,172.6922149658203,6.527772008000583,197.7413330078125,172.6922149658203,0.33002542351777264,18824169.4,181.05255126953125
2015-04-29,181.05255126953125,185.42976613438847,180.49874503472927,183.60858551429183,16387960,185.1613983154297,184.69671468083385,188.3692169189453,186.30503310578146,186.22108154296876,186.2736907381353,184.95179138183593,185.9246062638054,44.738545126122716,0.416317228345747,1.293511283606714,-0.8771940552609669,186.22108154296876,201.59079099475895,170.85137209117858,30.739418903580372,184.2902374267578,186.44154357910156,187.20835876464844,187.3893890380859,196.74024963378903,2.5594164408974485,187.20835876464844,181.05255126953125,5.284230355535283,197.7413330078125,181.05255126953125,7.684854725895098,197.7413330078125,172.6922149658203,6.480590322199199,197.7413330078125,172.6922149658203,0.11578579992294058,18239839.0,183.68312072753903
2015-04-30,183.68312072753903,184.4392882074335,180.61587986279665,181.0525377539149,34802149,184.53516235351563,184.35885002973558,186.96339569091796,185.82832176428283,186.7706268310547,186.02696978474518,184.7524200439453,185.83670487022633,37.80255490811287,0.16391376224467535,1.0675917793343064,-0.903678017089631,186.7706268310547,200.8340460811544,172.707207580955,28.126838500199426,181.05255126953125,184.2902374267578,186.44154357910156,186.81430053710935,197.7413330078125,2.4338658315629775,187.20835876464844,181.05255126953125,4.29039519461052,197.42184448242188,181.05255126953125,7.031709625049855,197.7413330078125,175.65292358398438,6.359691911746777,197.7413330078125,172.6922149658203,1.1236413196029278,19702323.7,189.77505493164065
2015-05-04,189.77505493164065,190.4034101693962,183.28911279000505,184.50322387439755,15078502,185.04850158691406,186.16425166370394,186.19871673583984,186.54590961289333,187.462353515625,186.3839302749257,184.63931610107423,185.99114997067394,45.638050589602656,0.4502600570824882,0.9441254348839428,-0.4938653778014547,187.462353515625,200.6142559175367,174.31045111371333,26.30380480382337,183.68312072753903,181.05255126953125,184.2902374267578,187.20835876464844,197.42184448242188,3.266792038042237,189.77505493164065,181.05255126953125,2.546159544871728,189.77505493164065,181.05255126953125,6.5759512009558385,197.7413330078125,175.65292358398438,6.214547644130763,197.7413330078125,172.6922149658203,-0.5667364679117948,18814306.1,190.03065490722656
2015-05-05,190.03065490722656,192.08613244297527,188.52898368535145,190.36081441345635,17846755,185.76632385253907,187.45305274487816,186.33717193603516,187.17949966640845,188.0598289489746,186.73123738276388,184.5939468383789,186.14956192897014,38.89501951461163,0.6898640176764275,0.8932731514424398,-0.20340913376601233,188.0598289489746,200.4828054037016,175.6368524942476,24.845952909454013,189.77505493164065,183.68312072753903,181.05255126953125,186.44154357910156,188.64610290527344,3.9683958525212812,190.03065490722656,181.05255126953125,2.725368650167795,190.03065490722656,181.05255126953125,6.211488227363508,197.7413330078125,175.65292358398438,6.165573559373356,197.7413330078125,172.6922149658203,0.18358939104162997,16836165.4,187.4959259033203
2015-05-06,187.4959259033203,191.01047537978988,185.73864405570748,189.5727032004947,22438208,186.40746154785157,187.46734379769222,186.4181137084961,187.23703170948332,188.6519790649414,186.80406486091212,184.50278198242188,186.20236051619958,35.27813390901858,0.6675256159193168,0.8481236443378153,-0.18059802841849848,188.6519790649414,199.62988016513853,177.67407796474427,21.95580220039426,190.03065490722656,189.77505493164065,183.68312072753903,184.2902374267578,186.68650817871097,3.9290605418207187,190.03065490722656,181.05255126953125,2.7488152549945704,190.03065490722656,181.05255126953125,5.488950550098566,197.7413330078125,177.39956665039062,6.08620318155163,197.7413330078125,172.6922149658203,0.257271027702235,17309285.5,185.4723663330078
2015-05-07,185.4723663330078,187.1124853516761,183.18257823977473,186.3776317237919,16735535,187.2914245605469,186.8023513094641,186.22641143798828,186.91618345921503,189.05561904907228,186.67723642968315,184.36944213867187,186.17373329332932,31.07753640071256,0.4809933341083763,0.7746975822919275,-0.29370424818355123,189.05561904907228,198.8178193179857,179.29341878015885,19.524400537826864,187.4959259033203,190.03065490722656,189.77505493164065,181.05255126953125,187.3893890380859,2.7405498033271547,190.03065490722656,183.68312072753903,2.7403858706801936,190.03065490722656,181.05255126953125,4.881100134456719,197.7413330078125,181.05255126953125,5.987717711237039,197.7413330078125,172.6922149658203,-0.25415010860047293,17506707.7,191.8964385986328
2015-05-08,191.8964385986328,192.76997354027543,185.7278026704734,187.8630975074672,17104443,188.93408813476563,188.50038040585366,186.73462524414063,187.8216843936546,189.428475189209,187.17430330291646,184.48791290283202,186.39815310922359,42.82855088852668,0.8418300081911809,0.7881240674717782,0.05370594071940271,189.428475189209,199.0163754356262,179.8405749427918,19.175800492834412,185.4723663330078,187.4959259033203,190.03065490722656,183.68312072753903,186.81430053710935,2.4868168683785905,191.8964385986328,185.4723663330078,3.279705511237165,191.8964385986328,181.05255126953125,4.793950123208605,197.7413330078125,181.05255126953125,6.078010276814543,197.7413330078125,172.6922149658203,0.022043394489629442,17883370.2,193.2444610595703
2015-05-11,193.2444610595703,193.9993572179756,190.5375843595077,192.57582270446855,14214007,189.62796936035156,190.0817406237592,187.3382354736328,188.80764378745747,189.5577491760254,187.75241356545493,184.72557403564454,186.66663577394306,57.39382953645466,1.2224778550466056,0.8749948249867437,0.3474830300598618,189.5577491760254,199.28422487719638,179.8312734748544,19.452951402341967,191.8964385986328,185.4723663330078,187.4959259033203,189.77505493164065,187.20835876464844,3.170243144017068,193.2444610595703,185.4723663330078,3.877546474653449,193.2444610595703,181.05255126953125,4.863237850585491,197.7413330078125,181.05255126953125,6.184652130759789,197.7413330078125,172.6922149658203,-0.16898743794229376,18033785.5,187.3670196533203
2015-05-12,187.3670196533203,193.01800796512248,186.60133936729392,193.01800796512248,16650201,189.09524230957032,189.17683363361292,187.4307830810547,188.54571212670524,189.29463653564454,187.71570938334688,184.88828704833983,186.69410180842846,50.9717771070423,1.0379191288074594,0.9075796857508869,0.13033944305657252,189.29463653564454,198.95574730056518,179.6335257707239,19.322221529841272,193.2444610595703,191.8964385986328,185.4723663330078,190.03065490722656,186.44154357910156,3.3065281544106515,193.2444610595703,185.4723663330078,3.8647900840905756,193.2444610595703,181.05255126953125,4.830555382460315,197.7413330078125,181.05255126953125,6.144041990222707,197.7413330078125,172.6922149658203,0.17139389336166788,18594513.1,190.9042510986328
2015-05-13,190.9042510986328,191.66994566198096,184.88659243238703,188.36993325879257,16701434,189.77690734863282,189.75263945528621,188.0921844482422,188.97453739432842,189.01508560180665,188.0193800228979,185.11450256347655,186.85920570216197,54.643378081239696,1.1636660069777065,0.9587969499962509,0.20486905698145563,189.01508560180665,198.10562210676798,179.9245490968453,18.18107300992267,187.3670196533203,193.2444610595703,191.8964385986328,187.4959259033203,184.2902374267578,3.245145507055337,193.2444610595703,185.4723663330078,3.8334327077554406,193.2444610595703,181.05255126953125,4.545268252480664,197.7413330078125,181.05255126953125,6.153332374737454,197.7413330078125,172.6922149658203,0.0030770199110510266,18795919.4,189.4160614013672
2015-05-14,189.4160614013672,191.14156342192567,187.71214183407145,191.09841291330105,12329713,190.56564636230468,189.64044677064655,188.92853546142578,189.05481448651727,188.64887619018555,188.15239729703785,185.31585357666015,186.9594745531112,53.35613944269379,1.1302085025488111,0.993079260506763,0.13712924204204813,188.64887619018555,196.9881332801662,180.30961910020488,16.678514179961326,190.9042510986328,187.3670196533203,193.2444610595703,185.4723663330078,181.05255126953125,2.2701579092579345,193.2444610595703,187.3670196533203,2.9336787987416684,193.2444610595703,183.68312072753903,4.169628544990325,197.7413330078125,181.05255126953125,6.125458919272021,197.7413330078125,172.6922149658203,-0.26175722396052936,18390094.7,188.49937438964844
